,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Loan A: Principal Balance,Loan A: Interest,Loan B: Principal Balance,Loan B: Interest,Loan C: Principal Balance,Loan C: Interest,Loan D: Principal Balance,Loan D: Interest,Loan E: Principal Balance,Loan E: Interest,Tax Debt: Principal Balance,Tax Debt: Interest,Memo
17,2023-04-19 00:00:00,4882.03,635.0,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
18,2023-04-20 00:00:00,4882.03,665.0,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
19,2023-04-21 00:00:00,4882.03,870.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; food ($30.0) ; 
20,2023-04-22 00:00:00,4882.03,900.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
21,2023-04-23 00:00:00,5332.03,930.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; food ($30.0) ; 
22,2023-04-24 00:00:00,5332.03,960.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
23,2023-04-25 00:00:00,5332.03,990.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
24,2023-04-26 00:00:00,5332.03,1020.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
25,2023-04-27 00:00:00,5332.03,4050.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,EMT class ($2900.0) ; internet ($100.0) ; food ($30.0) ; 
26,2023-04-28 00:00:00,5332.03,4080.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
27,2023-04-29 00:00:00,5332.03,4110.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
28,2023-04-30 00:00:00,5782.03,4140.5,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; food ($30.0) ; 
29,2023-05-01 00:00:00,3564.0299999999997,4433.59,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,2034 33rd ave rent ($1918.0) ; 2034 33rd ave utilities ($300.0) ; phone bill ($163.09) ; gas and bus ($100.0) ; food ($30.0) ; 
30,2023-05-02 00:00:00,3564.0299999999997,4463.59,7736.17,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
31,2023-05-03 00:00:00,3308.74,0.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($255.29361) ; 
32,2023-05-04 00:00:00,3308.74,30.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
33,2023-05-05 00:00:00,3308.74,60.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
34,2023-05-06 00:00:00,3308.74,90.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
35,2023-05-07 00:00:00,3758.74,163.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
36,2023-05-08 00:00:00,3758.74,193.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
37,2023-05-09 00:00:00,3758.74,223.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
38,2023-05-10 00:00:00,3758.74,253.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
39,2023-05-11 00:00:00,3758.74,283.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
40,2023-05-12 00:00:00,3758.74,313.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
41,2023-05-13 00:00:00,3758.74,343.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
42,2023-05-14 00:00:00,4208.74,373.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; food ($30.0) ; 
43,2023-05-15 00:00:00,4208.74,403.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
44,2023-05-16 00:00:00,4208.74,433.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
45,2023-05-17 00:00:00,4208.74,552.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,car insurance ($89.0) ; food ($30.0) ; 
46,2023-05-18 00:00:00,4208.74,582.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
47,2023-05-19 00:00:00,4208.74,635.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
48,2023-05-20 00:00:00,4208.74,665.0,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
49,2023-05-21 00:00:00,4658.74,870.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; health insurance ($175.5) ; food ($30.0) ; 
50,2023-05-22 00:00:00,4658.74,900.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
51,2023-05-23 00:00:00,4658.74,930.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
52,2023-05-24 00:00:00,4658.74,960.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
53,2023-05-25 00:00:00,4658.74,990.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
54,2023-05-26 00:00:00,4658.74,1020.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
55,2023-05-27 00:00:00,4658.74,1150.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,internet ($100.0) ; food ($30.0) ; 
56,2023-05-28 00:00:00,5108.74,1180.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,unemployment income ($450.0) ; food ($30.0) ; 
57,2023-05-29 00:00:00,5108.74,1210.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
58,2023-05-30 00:00:00,5108.74,1240.5,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
59,2023-05-31 00:00:00,5108.74,1433.59,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,phone bill ($163.09) ; food ($30.0) ; 
60,2023-06-01 00:00:00,2890.74,1563.59,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,2034 33rd ave rent ($1918.0) ; 2034 33rd ave utilities ($300.0) ; gas and bus ($100.0) ; food ($30.0) ; 
61,2023-06-02 00:00:00,2890.74,1593.59,12150.52,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
62,2023-06-03 00:00:00,2489.7699999999995,0.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($400.96716000000004) ; 
63,2023-06-04 00:00:00,2489.7699999999995,30.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
64,2023-06-05 00:00:00,2489.7699999999995,60.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
65,2023-06-06 00:00:00,2489.7699999999995,90.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
66,2023-06-07 00:00:00,2489.7699999999995,163.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
67,2023-06-08 00:00:00,2489.7699999999995,193.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
68,2023-06-09 00:00:00,2489.7699999999995,223.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
69,2023-06-10 00:00:00,2489.7699999999995,253.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
70,2023-06-11 00:00:00,2489.7699999999995,283.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
71,2023-06-12 00:00:00,2489.7699999999995,313.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
72,2023-06-13 00:00:00,2489.7699999999995,343.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
73,2023-06-14 00:00:00,2489.7699999999995,373.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
74,2023-06-15 00:00:00,2489.7699999999995,403.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
75,2023-06-16 00:00:00,2489.7699999999995,433.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
76,2023-06-17 00:00:00,2489.7699999999995,552.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,car insurance ($89.0) ; food ($30.0) ; 
77,2023-06-18 00:00:00,5849.7699999999995,582.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
78,2023-06-19 00:00:00,5849.7699999999995,635.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
79,2023-06-20 00:00:00,5849.7699999999995,665.0,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
80,2023-06-21 00:00:00,5849.7699999999995,870.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; food ($30.0) ; 
81,2023-06-22 00:00:00,5849.7699999999995,900.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
82,2023-06-23 00:00:00,5849.7699999999995,930.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
83,2023-06-24 00:00:00,5849.7699999999995,960.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
84,2023-06-25 00:00:00,5849.7699999999995,990.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
85,2023-06-26 00:00:00,5849.7699999999995,1020.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
86,2023-06-27 00:00:00,5849.7699999999995,1150.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,internet ($100.0) ; food ($30.0) ; 
87,2023-06-28 00:00:00,5849.7699999999995,1180.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
88,2023-06-29 00:00:00,5849.7699999999995,1210.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
89,2023-06-30 00:00:00,5849.7699999999995,1240.5,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
90,2023-07-01 00:00:00,3631.7699999999995,1533.59,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,2034 33rd ave rent ($1918.0) ; 2034 33rd ave utilities ($300.0) ; phone bill ($163.09) ; gas and bus ($100.0) ; food ($30.0) ; 
91,2023-07-02 00:00:00,6991.7699999999995,1563.59,13649.65,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
92,2023-07-03 00:00:00,6541.33,0.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($450.43845) ; 
93,2023-07-04 00:00:00,6541.33,30.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
94,2023-07-05 00:00:00,6541.33,60.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
95,2023-07-06 00:00:00,6541.33,90.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
96,2023-07-07 00:00:00,6541.33,163.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
97,2023-07-08 00:00:00,6541.33,193.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
98,2023-07-09 00:00:00,6541.33,223.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
99,2023-07-10 00:00:00,6541.33,253.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
100,2023-07-11 00:00:00,6541.33,283.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
101,2023-07-12 00:00:00,6541.33,313.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
102,2023-07-13 00:00:00,6541.33,343.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
103,2023-07-14 00:00:00,6541.33,373.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
104,2023-07-15 00:00:00,6541.33,403.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
105,2023-07-16 00:00:00,9901.33,433.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
106,2023-07-17 00:00:00,9901.33,552.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,car insurance ($89.0) ; food ($30.0) ; 
107,2023-07-18 00:00:00,9901.33,582.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
108,2023-07-19 00:00:00,9901.33,635.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; hbo max ($15.0) ; hulu ($8.0) ; 
109,2023-07-20 00:00:00,9901.33,665.0,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
110,2023-07-21 00:00:00,9901.33,870.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,health insurance ($175.5) ; food ($30.0) ; 
111,2023-07-22 00:00:00,9901.33,900.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
112,2023-07-23 00:00:00,9901.33,930.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
113,2023-07-24 00:00:00,9901.33,960.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
114,2023-07-25 00:00:00,9901.33,990.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
115,2023-07-26 00:00:00,9901.33,1020.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
116,2023-07-27 00:00:00,9901.33,1150.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,internet ($100.0) ; food ($30.0) ; 
117,2023-07-28 00:00:00,9901.33,1180.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
118,2023-07-29 00:00:00,9901.33,1210.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
119,2023-07-30 00:00:00,13261.33,1240.5,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,income full-time 62.5/hr post-taxes ($3360.0) ; food ($30.0) ; 
120,2023-07-31 00:00:00,13261.33,1433.59,15103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,phone bill ($163.09) ; food ($30.0) ; 
121,2023-08-01 00:00:00,10761.33,1563.59,14103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,jp rent ($1500.0) ; additional cc payment ($1000.0) ; gas and bus ($100.0) ; food ($30.0) ; 
122,2023-08-02 00:00:00,10761.33,1593.59,14103.42,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
123,2023-08-03 00:00:00,10295.92,0.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; Credit cc min payment ($465.41286) ; 
124,2023-08-04 00:00:00,10295.92,30.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
125,2023-08-05 00:00:00,10295.92,60.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
126,2023-08-06 00:00:00,10295.92,90.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
127,2023-08-07 00:00:00,10295.92,163.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,gym ($33.0) ; food ($30.0) ; spotify ($10.0) ; 
128,2023-08-08 00:00:00,10295.92,193.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
129,2023-08-09 00:00:00,10295.92,223.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
130,2023-08-10 00:00:00,10295.92,253.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
131,2023-08-11 00:00:00,10295.92,283.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
132,2023-08-12 00:00:00,10295.92,313.0,15582.55,4746.18,0.0,1919.55,0.0,4726.68,0.0,1823.31,0.0,3359.17,0.0,8000.0,0.0,food ($30.0) ; 
